Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Total_Revenue_NGN
PM-123674,2023-08-20,North Central,Beverages,Peak-Level Milk,41,11627.43,476724.63
PM-110023,2023-08-20,North West,Beverages,Peak-Level Milk,29,14710.07,426592.03
PM-122173,2023-08-20,South West,Beverages,Zobo Max 50cl,22,9782.28,215210.16
PM-115880,2023-08-20,North West,Home Care,Bright-White Detergent,7,5254.01,36778.07
PM-102140,2023-08-20,North West,Personal Care,Olu Herb Shampoo,29,5493.61,159314.69
PM-105997,2023-08-20,South East,Beverages,Zobo Max 50cl,32,10219.62,327027.84
PM-120805,2023-08-20,South South,Beverages,Zobo Max 50cl,38,9427.98,358263.24
PM-105173,2023-08-20,South West,Personal Care,Shea Glow Soap,7,2123.96,14867.72
PM-121162,2023-08-20,South South,Snacks,Crunchy Plantain Chips,35,779.48,27281.8
PM-124971,2023-08-20,South West,Snacks,Crunchy Plantain Chips,1,433.09,433.09
PM-115378,2023-08-20,South West,Beverages,Peak-Level Milk,10,2866.2,28662.0
PM-120150,2023-08-20,South West,Personal Care,Olu Herb Shampoo,41,6230.77,255461.57
PM-114446,2023-08-20,North East,Home Care,Germ-Kill Liquid,37,9015.02,333555.74
PM-125107,2023-08-20,South West,Home Care,Germ-Kill Liquid,46,2032.36,93488.56
PM-108773,2023-08-20,South West,Snacks,Crunchy Plantain Chips,8,1750.15,14001.2
PM-121026,2023-08-20,South West,Home Care,Bright-White Detergent,32,9023.16,288741.12
PM-102687,2023-08-20,North Central,Personal Care,Shea Glow Soap,3,5554.6,16663.8
PM-125822,2023-08-20,South West,Grains & Cereals,Golden Harvest Rice,25,11860.84,296521.0
PM-121322,2023-08-20,North West,Grains & Cereals,Golden Harvest Rice,35,7943.8,278033.0
PM-124084,2023-08-21,North Central,Personal Care,Olu Herb Shampoo,34,976.98,33217.32
PM-123603,2023-08-21,South West,Snacks,Chin-Chin Delight,18,2443.77,43987.86
PM-124147,2023-08-21,North Central,Beverages,Naija Cocoa Mix,31,3899.14,120873.34
PM-103215,2023-08-21,South West,Snacks,Crunchy Plantain Chips,44,1844.98,81179.12
PM-105207,2023-08-21,South West,Grains & Cereals,Golden Harvest Rice,35,5074.09,177593.15
PM-118138,2023-08-21,North Central,Home Care,Germ-Kill Liquid,45,2089.42,94023.9
PM-126698,2023-08-21,South West,Snacks,Kuli-Kuli Bites,12,2108.21,25298.52
PM-107524,2023-08-21,South East,Snacks,Kuli-Kuli Bites,2,1909.04,3818.08
PM-100711,2023-08-21,South West,Snacks,Kuli-Kuli Bites,48,935.95,44925.6
PM-126445,2023-08-21,North Central,Grains & Cereals,Easy-Cook Beans,27,9114.58,246093.66
PM-102732,2023-08-21,North West,Home Care,Germ-Kill Liquid,19,9774.44,185714.36
PM-115408,2023-08-21,South East,Beverages,Naija Cocoa Mix,6,8787.47,52724.82
PM-107478,2023-08-21,South East,Grains & Cereals,Golden Harvest Rice,10,8095.78,80957.8
PM-127101,2023-08-21,North Central,Home Care,Sparkle Dish Wash,7,1558.45,10909.15
PM-112093,2023-08-21,South West,Beverages,Peak-Level Milk,49,5758.45,282164.05
PM-125998,2023-08-21,South West,Snacks,Crunchy Plantain Chips,9,2040.03,18360.27
PM-109276,2023-08-21,South West,Personal Care,FreshMint Paste,29,3911.46,113432.34
PM-116493,2023-08-21,North Central,Snacks,Crunchy Plantain Chips,27,1439.28,38860.56
PM-119005,2023-08-21,South East,Snacks,Crunchy Plantain Chips,12,1788.65,21463.8
PM-128964,2023-08-21,North Central,Snacks,Chin-Chin Delight,14,2339.84,32757.76
PM-119566,2023-08-21,South East,Snacks,Crunchy Plantain Chips,40,349.12,13964.8
PM-106984,2023-08-21,South West,Beverages,Zobo Max 50cl,16,7285.58,116569.28
PM-110301,2023-08-21,South West,Home Care,Bright-White Detergent,31,8985.26,278543.06
PM-127284,2023-08-21,South East,Personal Care,Olu Herb Shampoo,30,6857.08,205712.4
PM-113260,2023-08-21,North West,Home Care,Bright-White Detergent,16,9385.52,150168.32
PM-129684,2023-08-21,South West,Personal Care,Shea Glow Soap,19,1604.47,30484.93
PM-127703,2023-08-21,North Central,Grains & Cereals,Pride Semo,7,8697.34,60881.38
PM-100767,2023-08-21,South South,Snacks,Crunchy Plantain Chips,23,904.51,20803.73
PM-113352,2023-08-21,South West,Snacks,Crunchy Plantain Chips,12,1599.24,19190.88
PM-111003,2023-08-21,North West,Beverages,Peak-Level Milk,31,6805.96,210984.76
PM-118680,2023-08-21,South West,Beverages,Peak-Level Milk,7,3475.82,24330.74
PM-123673,2023-08-22,South West,Snacks,Chin-Chin Delight,35,851.92,29817.2
PM-115055,2023-08-22,North West,Grains & Cereals,Pride Semo,20,3295.44,65908.8
PM-109281,2023-08-22,South West,Personal Care,Olu Herb Shampoo,3,2540.05,7620.15
PM-107395,2023-08-22,South West,Personal Care,FreshMint Paste,39,813.73,31735.47
PM-116260,2023-08-22,North East,Snacks,Crunchy Plantain Chips,35,1538.44,53845.4
PM-112582,2023-08-22,South West,Beverages,Naija Cocoa Mix,23,5703.24,131174.52
PM-109985,2023-08-22,North Central,Snacks,Kuli-Kuli Bites,47,2258.75,106161.25
PM-107690,2023-08-22,North Central,Grains & Cereals,Pride Semo,48,10006.52,480312.96
PM-124671,2023-08-22,South South,Snacks,Kuli-Kuli Bites,32,2113.01,67616.32
PM-110129,2023-08-22,South West,Home Care,Bright-White Detergent,14,4385.37,61395.18
PM-115215,2023-08-22,South West,Grains & Cereals,Easy-Cook Beans,2,5992.85,11985.7
PM-115527,2023-08-22,South West,Home Care,Germ-Kill Liquid,9,5036.04,45324.36
PM-117054,2023-08-22,South West,Home Care,Bright-White Detergent,48,9097.15,436663.2
PM-106855,2023-08-22,South West,Personal Care,FreshMint Paste,6,1535.17,9211.02
PM-123659,2023-08-22,South South,Personal Care,FreshMint Paste,44,3181.15,139970.6
PM-123808,2023-08-22,South West,Beverages,Zobo Max 50cl,16,14406.87,230509.92
PM-123906,2023-08-22,South East,Grains & Cereals,Pride Semo,38,11590.9,440454.2
PM-124342,2023-08-22,South East,Personal Care,Olu Herb Shampoo,21,1960.22,41164.62
PM-116495,2023-08-22,North West,Snacks,Chin-Chin Delight,26,962.24,25018.24
PM-128768,2023-08-22,South West,Grains & Cereals,Pride Semo,48,9265.5,444744.0
PM-124569,2023-08-22,South South,Beverages,Naija Cocoa Mix,12,5032.64,60391.68
PM-122200,2023-08-22,South West,Grains & Cereals,Golden Harvest Rice,32,9732.38,311436.16
PM-129820,2023-08-22,South South,Beverages,Zobo Max 50cl,40,2444.44,97777.6
PM-127883,2023-08-22,South East,Snacks,Kuli-Kuli Bites,26,2132.83,55453.58
PM-125880,2023-08-22,North Central,Beverages,Peak-Level Milk,2,9047.44,18094.88
PM-114262,2023-08-22,South West,Personal Care,Shea Glow Soap,7,5690.55,39833.85
PM-110216,2023-08-22,South West,Personal Care,FreshMint Paste,41,2478.05,101600.05
PM-102254,2023-08-22,North Central,Grains & Cereals,Easy-Cook Beans,11,10968.25,120650.75
PM-113393,2023-08-22,South East,Home Care,Bright-White Detergent,18,6678.34,120210.12
PM-118486,2023-08-22,South West,Snacks,Kuli-Kuli Bites,47,223.84,10520.48
PM-119104,2023-08-23,North Central,Home Care,Bright-White Detergent,35,4575.27,160134.45
PM-115006,2023-08-23,South East,Home Care,Sparkle Dish Wash,40,2306.96,92278.4
PM-109362,2023-08-23,South West,Snacks,Chin-Chin Delight,49,931.17,45627.33
PM-108751,2023-08-23,North Central,Beverages,Naija Cocoa Mix,48,4706.9,225931.2
PM-111046,2023-08-23,North Central,Snacks,Kuli-Kuli Bites,16,2194.85,35117.6
PM-107430,2023-08-23,South East,Personal Care,Shea Glow Soap,4,6417.95,25671.8
PM-107449,2023-08-23,South West,Home Care,Germ-Kill Liquid,15,7513.37,112700.55
PM-118881,2023-08-23,North Central,Home Care,Germ-Kill Liquid,40,5030.07,201202.8
PM-103137,2023-08-23,South East,Snacks,Chin-Chin Delight,21,1123.07,23584.47
PM-129192,2023-08-23,North Central,Home Care,Sparkle Dish Wash,9,4865.83,43792.47
PM-100497,2023-08-23,South East,Personal Care,Olu Herb Shampoo,31,4196.77,130099.87
PM-103092,2023-08-23,South South,Snacks,Kuli-Kuli Bites,18,1081.95,19475.1
PM-109873,2023-08-23,North Central,Personal Care,FreshMint Paste,34,3182.58,108207.72
PM-120374,2023-08-23,South West,Beverages,Naija Cocoa Mix,36,4071.41,146570.76
PM-129928,2023-08-23,South West,Grains & Cereals,Pride Semo,16,7778.76,124460.16
PM-123492,2023-08-23,North West,Home Care,Bright-White Detergent,39,7955.25,310254.75
PM-123949,2023-08-23,North Central,Snacks,Kuli-Kuli Bites,49,559.21,27401.29
PM-106387,2023-08-23,North West,Personal Care,Shea Glow Soap,31,1500.04,46501.24
PM-102210,2023-08-23,South South,Personal Care,FreshMint Paste,3,7256.34,21769.02
PM-109673,2023-08-23,South West,Snacks,Kuli-Kuli Bites,15,1299.64,19494.6
PM-109350,2023-08-23,South South,Snacks,Crunchy Plantain Chips,35,2488.72,87105.2
PM-116451,2023-08-23,South West,Grains & Cereals,Easy-Cook Beans,48,7579.01,363792.48
PM-126373,2023-08-23,South West,Grains & Cereals,Golden Harvest Rice,16,5368.81,85900.96
PM-102794,2023-08-23,South West,Home Care,Germ-Kill Liquid,38,7114.94,270367.72
PM-103790,2023-08-23,North East,Home Care,Sparkle Dish Wash,5,7039.05,35195.25
PM-110585,2023-08-24,South South,Beverages,Peak-Level Milk,37,7768.6,287438.2
PM-106623,2023-08-24,North Central,Snacks,Kuli-Kuli Bites,30,1522.85,45685.5
PM-115848,2023-08-24,South South,Grains & Cereals,Easy-Cook Beans,18,10219.61,183952.98
PM-113760,2023-08-24,North East,Personal Care,Olu Herb Shampoo,33,2316.48,76443.84
PM-104158,2023-08-24,South South,Home Care,Sparkle Dish Wash,36,6367.47,229228.92
PM-107595,2023-08-24,North West,Snacks,Chin-Chin Delight,20,1592.31,31846.2
PM-105958,2023-08-24,South West,Personal Care,Olu Herb Shampoo,4,6122.11,24488.44
PM-107419,2023-08-24,South West,Snacks,Crunchy Plantain Chips,16,1086.48,17383.68
PM-106851,2023-08-24,South East,Snacks,Crunchy Plantain Chips,25,833.7,20842.5
PM-126762,2023-08-24,North Central,Snacks,Crunchy Plantain Chips,12,622.97,7475.64
PM-100844,2023-08-24,South South,Grains & Cereals,Pride Semo,19,8873.46,168595.74
PM-100648,2023-08-24,North Central,Grains & Cereals,Pride Semo,42,2213.27,92957.34
PM-112426,2023-08-24,North Central,Snacks,Kuli-Kuli Bites,2,2345.77,4691.54
PM-107995,2023-08-24,North Central,Snacks,Chin-Chin Delight,11,1389.84,15288.24
PM-105237,2023-08-24,North East,Home Care,Germ-Kill Liquid,38,3210.5,121999.0
PM-122618,2023-08-24,South West,Snacks,Chin-Chin Delight,27,1123.6,30337.2
PM-127637,2023-08-24,South East,Personal Care,Olu Herb Shampoo,22,7504.63,165101.86
PM-110839,2023-08-24,North Central,Grains & Cereals,Golden Harvest Rice,1,4099.39,4099.39
PM-129590,2023-08-24,South East,Personal Care,FreshMint Paste,49,6214.78,304524.22
PM-102205,2023-08-24,North Central,Personal Care,Shea Glow Soap,43,2093.06,90001.58
PM-106091,2023-08-25,South West,Personal Care,Olu Herb Shampoo,44,3907.49,171929.56
PM-101931,2023-08-25,North Central,Grains & Cereals,Pride Semo,24,3471.5,83316.0
PM-127900,2023-08-25,South South,Home Care,Bright-White Detergent,9,6717.29,60455.61
PM-106288,2023-08-25,South South,Home Care,Bright-White Detergent,16,1944.77,31116.32
PM-105447,2023-08-25,South West,Beverages,Peak-Level Milk,8,5564.92,44519.36
PM-124223,2023-08-25,South East,Home Care,Bright-White Detergent,12,4101.11,49213.32
PM-121937,2023-08-25,South South,Beverages,Zobo Max 50cl,24,6277.46,150659.04
PM-104560,2023-08-25,South West,Beverages,Naija Cocoa Mix,45,1971.79,88730.55
PM-101099,2023-08-25,South East,Grains & Cereals,Easy-Cook Beans,43,3462.64,148893.52
PM-107214,2023-08-25,South West,Beverages,Naija Cocoa Mix,12,12562.33,150747.96
PM-111357,2023-08-25,North East,Home Care,Sparkle Dish Wash,26,9315.39,242200.14
PM-120230,2023-08-25,South South,Snacks,Chin-Chin Delight,48,1876.13,90054.24
PM-106294,2023-08-25,South South,Grains & Cereals,Pride Semo,39,10650.32,415362.48
PM-125715,2023-08-25,North Central,Beverages,Naija Cocoa Mix,28,1927.61,53973.08
PM-116304,2023-08-25,South West,Beverages,Naija Cocoa Mix,24,10623.83,254971.92
PM-108675,2023-08-25,South South,Grains & Cereals,Golden Harvest Rice,45,6281.08,282648.6
PM-123677,2023-08-25,North Central,Home Care,Sparkle Dish Wash,24,4593.12,110234.88
PM-125002,2023-08-25,South West,Snacks,Kuli-Kuli Bites,4,1670.56,6682.24
PM-109030,2023-08-25,South West,Grains & Cereals,Easy-Cook Beans,12,3323.2,39878.4
PM-115558,2023-08-25,South West,Snacks,Kuli-Kuli Bites,11,1556.12,17117.32
PM-104298,2023-08-26,South East,Home Care,Germ-Kill Liquid,36,1877.08,67574.88
PM-105867,2023-08-26,South West,Personal Care,FreshMint Paste,47,6749.12,317208.64
PM-104186,2023-08-26,North West,Personal Care,Olu Herb Shampoo,49,3164.01,155036.49
PM-114684,2023-08-26,South West,Beverages,Peak-Level Milk,34,12197.91,414728.94
PM-113748,2023-08-26,North West,Snacks,Chin-Chin Delight,19,1553.49,29516.31
PM-102202,2023-08-26,South South,Personal Care,FreshMint Paste,5,6054.98,30274.9
PM-102496,2023-08-26,South South,Beverages,Peak-Level Milk,48,5698.57,273531.36
PM-109921,2023-08-26,North Central,Personal Care,Olu Herb Shampoo,41,5828.55,238970.55
PM-123310,2023-08-26,South South,Grains & Cereals,Golden Harvest Rice,35,3666.85,128339.75
PM-106789,2023-08-26,South East,Personal Care,Olu Herb Shampoo,1,6311.9,6311.9
PM-113957,2023-08-26,South West,Home Care,Germ-Kill Liquid,18,5598.36,100770.48
PM-116979,2023-08-26,South West,Personal Care,FreshMint Paste,13,1541.01,20033.13
PM-101996,2023-08-26,North Central,Beverages,Naija Cocoa Mix,36,9306.14,335021.04
PM-115474,2023-08-26,South West,Home Care,Germ-Kill Liquid,14,3457.65,48407.1
PM-116158,2023-08-26,South East,Home Care,Bright-White Detergent,23,7534.03,173282.69
PM-122255,2023-08-26,South West,Beverages,Naija Cocoa Mix,47,7182.99,337600.53
PM-121028,2023-08-26,South South,Grains & Cereals,Golden Harvest Rice,12,9607.64,115291.68
PM-118886,2023-08-27,South East,Snacks,Chin-Chin Delight,15,1591.25,23868.75
PM-103823,2023-08-27,South West,Snacks,Chin-Chin Delight,40,951.19,38047.6
PM-117727,2023-08-27,South South,Snacks,Crunchy Plantain Chips,33,680.34,22451.22
PM-108153,2023-08-27,North East,Personal Care,FreshMint Paste,5,7468.49,37342.45
PM-115886,2023-08-27,South South,Snacks,Crunchy Plantain Chips,5,1253.93,6269.65
PM-114938,2023-08-27,North Central,Personal Care,Olu Herb Shampoo,25,7603.2,190080.0
PM-104668,2023-08-27,North Central,Personal Care,Olu Herb Shampoo,22,6425.74,141366.28
PM-117663,2023-08-27,South East,Grains & Cereals,Easy-Cook Beans,49,10935.17,535823.33
PM-117621,2023-08-27,North Central,Snacks,Chin-Chin Delight,28,1448.29,40552.12
PM-113286,2023-08-27,South East,Home Care,Germ-Kill Liquid,33,8103.9,267428.7
PM-122737,2023-08-27,South East,Home Care,Germ-Kill Liquid,43,2771.8,119187.4
PM-113175,2023-08-27,North Central,Home Care,Sparkle Dish Wash,5,6764.55,33822.75
PM-118728,2023-08-27,South West,Personal Care,FreshMint Paste,47,6733.82,316489.54
PM-117910,2023-08-27,South East,Snacks,Kuli-Kuli Bites,47,1494.8,70255.6
PM-113893,2023-08-27,North East,Snacks,Crunchy Plantain Chips,24,1055.95,25342.8
PM-104739,2023-08-27,South West,Snacks,Kuli-Kuli Bites,5,2490.24,12451.2
PM-114606,2023-08-27,South South,Beverages,Peak-Level Milk,43,3878.89,166792.27
PM-117596,2023-08-27,North East,Snacks,Crunchy Plantain Chips,11,2153.13,23684.43
PM-126197,2023-08-27,South East,Snacks,Chin-Chin Delight,10,2088.91,20889.1
PM-107968,2023-08-27,South West,Beverages,Peak-Level Milk,18,11180.71,201252.78
PM-128426,2023-08-27,North East,Personal Care,FreshMint Paste,13,3520.03,45760.39
PM-122924,2023-08-27,North West,Home Care,Sparkle Dish Wash,5,4613.69,23068.45
PM-108610,2023-08-27,South East,Beverages,Naija Cocoa Mix,25,6322.77,158069.25
PM-100723,2023-08-27,North Central,Beverages,Naija Cocoa Mix,22,3008.98,66197.56
PM-126980,2023-08-27,North Central,Home Care,Germ-Kill Liquid,18,3879.28,69827.04
PM-107950,2023-08-27,South South,Beverages,Zobo Max 50cl,48,11578.22,555754.56
PM-117866,2023-08-27,South West,Home Care,Germ-Kill Liquid,18,5007.19,90129.42
PM-103960,2023-08-27,South East,Personal Care,FreshMint Paste,24,5669.08,136057.92
PM-110513,2023-08-27,North West,Grains & Cereals,Easy-Cook Beans,27,7124.09,192350.43
PM-107474,2023-08-27,North West,Home Care,Germ-Kill Liquid,16,9032.68,144522.88
PM-114988,2023-08-28,North Central,Home Care,Bright-White Detergent,41,1387.62,56892.42
PM-119526,2023-08-28,North West,Grains & Cereals,Easy-Cook Beans,19,7350.54,139660.26
PM-111762,2023-08-28,South South,Grains & Cereals,Pride Semo,10,5661.42,56614.2
PM-125339,2023-08-28,North Central,Grains & Cereals,Easy-Cook Beans,35,9696.9,339391.5
PM-118058,2023-08-28,South East,Grains & Cereals,Golden Harvest Rice,6,7714.41,46286.46
PM-116816,2023-08-28,South South,Snacks,Chin-Chin Delight,13,1426.31,18542.03
PM-118652,2023-08-28,South West,Beverages,Zobo Max 50cl,34,3018.48,102628.32
PM-107520,2023-08-28,South West,Snacks,Chin-Chin Delight,34,845.19,28736.46
PM-107549,2023-08-28,North Central,Home Care,Bright-White Detergent,38,7865.23,298878.74
PM-128484,2023-08-28,North West,Personal Care,Olu Herb Shampoo,23,3003.63,69083.49
PM-124440,2023-08-28,North Central,Beverages,Zobo Max 50cl,21,13556.13,284678.73
PM-129270,2023-08-28,North Central,Beverages,Naija Cocoa Mix,4,6604.75,26419.0
PM-119701,2023-08-28,North West,Home Care,Germ-Kill Liquid,29,2293.84,66521.36
PM-122716,2023-08-28,North West,Grains & Cereals,Pride Semo,1,11416.62,11416.62
PM-110452,2023-08-28,South South,Personal Care,Shea Glow Soap,28,4914.51,137606.28
PM-112596,2023-08-28,North Central,Snacks,Crunchy Plantain Chips,4,1989.77,7959.08
PM-122507,2023-08-28,South South,Personal Care,Shea Glow Soap,35,7200.06,252002.1
PM-129235,2023-08-28,South West,Home Care,Sparkle Dish Wash,11,2861.6,31477.6
PM-108577,2023-08-28,North East,Home Care,Germ-Kill Liquid,42,1748.37,73431.54
PM-112705,2023-08-28,North Central,Personal Care,FreshMint Paste,1,2234.61,2234.61
PM-120833,2023-08-28,South West,Grains & Cereals,Pride Semo,5,11515.39,57576.95
PM-128566,2023-08-28,South South,Snacks,Crunchy Plantain Chips,2,2253.42,4506.84
PM-109391,2023-08-28,North Central,Beverages,Zobo Max 50cl,34,6437.38,218870.92
PM-117945,2023-08-29,South West,Personal Care,Shea Glow Soap,39,1382.74,53926.86
PM-125776,2023-08-29,South West,Home Care,Sparkle Dish Wash,49,6652.8,325987.2
PM-127505,2023-08-29,North Central,Beverages,Peak-Level Milk,4,8194.33,32777.32
PM-111464,2023-08-29,North West,Snacks,Kuli-Kuli Bites,30,1519.41,45582.3
PM-114485,2023-08-29,South West,Beverages,Zobo Max 50cl,48,7253.84,348184.32
PM-104659,2023-08-29,South South,Snacks,Crunchy Plantain Chips,31,1261.45,39104.95
PM-118075,2023-08-29,South East,Personal Care,Olu Herb Shampoo,26,4089.13,106317.38
PM-123394,2023-08-29,South West,Home Care,Sparkle Dish Wash,48,6452.16,309703.68
PM-108801,2023-08-29,South West,Home Care,Germ-Kill Liquid,5,1975.4,9877.0
PM-127392,2023-08-29,South West,Grains & Cereals,Easy-Cook Beans,40,2308.64,92345.6
PM-128559,2023-08-29,North West,Snacks,Crunchy Plantain Chips,29,2321.55,67324.95
PM-120610,2023-08-29,South East,Beverages,Zobo Max 50cl,31,10449.19,323924.89
PM-113401,2023-08-29,South West,Snacks,Kuli-Kuli Bites,29,791.36,22949.44
PM-121434,2023-08-29,North Central,Personal Care,Olu Herb Shampoo,3,1691.76,5075.28
PM-105599,2023-08-29,South South,Home Care,Germ-Kill Liquid,3,5028.34,15085.02
PM-119968,2023-08-29,South South,Home Care,Bright-White Detergent,34,6476.16,220189.44
PM-113063,2023-08-29,North Central,Personal Care,Shea Glow Soap,39,5213.57,203329.23
PM-116230,2023-08-30,South East,Beverages,Naija Cocoa Mix,27,9942.69,268452.63
PM-105972,2023-08-30,North Central,Personal Care,FreshMint Paste,19,3541.56,67289.64
PM-102111,2023-08-30,South South,Grains & Cereals,Easy-Cook Beans,17,9730.13,165412.21
PM-114551,2023-08-30,South West,Beverages,Naija Cocoa Mix,30,4742.4,142272.0
PM-101683,2023-08-30,South West,Home Care,Germ-Kill Liquid,39,9851.98,384227.22
PM-113348,2023-08-30,North West,Grains & Cereals,Golden Harvest Rice,19,4809.16,91374.04
