,Transaction_ID,Date,Region,Category,Product,Units_Sold,Unit_Price_NGN,Sales_NGN,Month_Name,Year
9878,PM-127189,2024-02-11,South West,Grains & Cereals,Golden Harvest Rice,42,5053.37,212241.54,February,2024
9879,PM-110164,2024-02-11,North East,Snacks,Kuli-Kuli Bites,45,2089.65,94034.25,February,2024
9880,PM-120848,2024-02-11,South West,Grains & Cereals,Easy-Cook Beans,46,9421.49,433388.54,February,2024
9881,PM-100105,2024-02-11,North Central,Personal Care,Shea Glow Soap,48,6095.67,292592.16,February,2024
9882,PM-102934,2024-02-11,South West,Grains & Cereals,Pride Semo,23,3876.31,89155.13,February,2024
9883,PM-102606,2024-02-11,South South,Personal Care,Olu Herb Shampoo,31,5052.57,156629.67,February,2024
9884,PM-124929,2024-02-11,South West,Snacks,Crunchy Plantain Chips,2,1496.66,2993.32,February,2024
9885,PM-123753,2024-02-11,South East,Grains & Cereals,Pride Semo,36,10891.3,392086.8,February,2024
9886,PM-126639,2024-02-11,North Central,Beverages,Peak-Level Milk,34,11397.05,387499.7,February,2024
9887,PM-125407,2024-02-11,South South,Home Care,Germ-Kill Liquid,13,9245.73,120194.49,February,2024
9888,PM-107316,2024-02-11,South West,Home Care,Germ-Kill Liquid,23,6403.14,147272.22,February,2024
9889,PM-124081,2024-02-11,North Central,Grains & Cereals,Pride Semo,4,3505.75,14023.0,February,2024
9890,PM-103460,2024-02-11,North East,Personal Care,Olu Herb Shampoo,28,6490.62,181737.36,February,2024
9891,PM-110677,2024-02-11,North Central,Beverages,Peak-Level Milk,8,9579.72,76637.76,February,2024
9892,PM-123803,2024-02-11,North Central,Home Care,Germ-Kill Liquid,20,3190.53,63810.6,February,2024
9893,PM-101783,2024-02-11,North Central,Grains & Cereals,Golden Harvest Rice,1,8755.81,8755.81,February,2024
9894,PM-121287,2024-02-12,South East,Personal Care,Shea Glow Soap,49,7503.93,367692.57,February,2024
9895,PM-124015,2024-02-12,South West,Grains & Cereals,Easy-Cook Beans,18,11332.35,203982.3,February,2024
9896,PM-119009,2024-02-12,North Central,Grains & Cereals,Pride Semo,22,5411.05,119043.1,February,2024
9897,PM-123843,2024-02-12,South West,Home Care,Germ-Kill Liquid,23,8560.13,196882.99,February,2024
9898,PM-116217,2024-02-12,South West,Snacks,Chin-Chin Delight,38,1935.96,73566.48,February,2024
9899,PM-110067,2024-02-12,South South,Snacks,Chin-Chin Delight,18,1824.31,32837.58,February,2024
9900,PM-122698,2024-02-12,South West,Personal Care,Shea Glow Soap,2,3450.09,6900.18,February,2024
9901,PM-102135,2024-02-12,South East,Personal Care,Shea Glow Soap,30,6547.48,196424.4,February,2024
9902,PM-125332,2024-02-12,North Central,Snacks,Crunchy Plantain Chips,22,1810.88,39839.36,February,2024
9903,PM-129108,2024-02-12,South West,Snacks,Kuli-Kuli Bites,11,1502.61,16528.71,February,2024
9904,PM-125730,2024-02-12,North West,Snacks,Chin-Chin Delight,4,2442.76,9771.04,February,2024
9905,PM-121481,2024-02-12,South South,Snacks,Crunchy Plantain Chips,47,1514.08,71161.76,February,2024
9906,PM-114839,2024-02-12,North West,Snacks,Kuli-Kuli Bites,34,1429.69,48609.46,February,2024
9907,PM-103043,2024-02-12,South West,Grains & Cereals,Golden Harvest Rice,48,8229.73,395027.04,February,2024
9908,PM-116261,2024-02-12,South East,Personal Care,Olu Herb Shampoo,18,4737.52,85275.36,February,2024
9909,PM-108896,2024-02-12,North East,Snacks,Kuli-Kuli Bites,32,1216.7,38934.4,February,2024
9910,PM-100308,2024-02-12,South West,Beverages,Naija Cocoa Mix,1,7856.23,7856.23,February,2024
9911,PM-111349,2024-02-12,South West,Snacks,Kuli-Kuli Bites,48,2338.38,112242.24,February,2024
9912,PM-115609,2024-02-12,North Central,Grains & Cereals,Golden Harvest Rice,17,7253.79,123314.43,February,2024
9913,PM-118678,2024-02-12,South West,Grains & Cereals,Easy-Cook Beans,1,11720.74,11720.74,February,2024
9914,PM-105815,2024-02-12,South South,Personal Care,Shea Glow Soap,21,5734.86,120432.06,February,2024
9915,PM-112207,2024-02-12,South West,Beverages,Naija Cocoa Mix,46,14743.03,678179.38,February,2024
9916,PM-121093,2024-02-13,South West,Beverages,Peak-Level Milk,45,11267.44,507034.8,February,2024
9917,PM-110377,2024-02-13,South East,Grains & Cereals,Easy-Cook Beans,22,2237.36,49221.92,February,2024
9918,PM-111928,2024-02-13,South West,Beverages,Naija Cocoa Mix,29,5096.23,147790.67,February,2024
9919,PM-127309,2024-02-13,South West,Home Care,Sparkle Dish Wash,43,2475.59,106450.37,February,2024
9920,PM-127779,2024-02-13,North West,Grains & Cereals,Golden Harvest Rice,4,3552.73,14210.92,February,2024
9921,PM-103159,2024-02-13,North East,Personal Care,Olu Herb Shampoo,10,3370.65,33706.5,February,2024
9922,PM-110941,2024-02-13,North Central,Home Care,Germ-Kill Liquid,32,6055.3,193769.6,February,2024
9923,PM-121851,2024-02-13,North Central,Home Care,Bright-White Detergent,24,9776.31,234631.44,February,2024
9924,PM-126814,2024-02-13,South West,Beverages,Peak-Level Milk,29,10539.91,305657.39,February,2024
9925,PM-120721,2024-02-13,North Central,Beverages,Naija Cocoa Mix,12,1529.31,18351.72,February,2024
9926,PM-126272,2024-02-13,South West,Personal Care,Shea Glow Soap,16,2904.3,46468.8,February,2024
9927,PM-118766,2024-02-13,South West,Snacks,Chin-Chin Delight,21,1243.38,26110.98,February,2024
9928,PM-118546,2024-02-13,South West,Grains & Cereals,Easy-Cook Beans,19,3101.46,58927.74,February,2024
9929,PM-107372,2024-02-13,North East,Grains & Cereals,Easy-Cook Beans,13,10883.91,141490.83,February,2024
9930,PM-106385,2024-02-13,North Central,Snacks,Chin-Chin Delight,25,2037.7,50942.5,February,2024
9931,PM-118369,2024-02-13,South East,Snacks,Kuli-Kuli Bites,47,2017.33,94814.51,February,2024
9932,PM-109595,2024-02-13,North Central,Home Care,Germ-Kill Liquid,30,4970.3,149109.0,February,2024
9933,PM-105223,2024-02-14,North Central,Home Care,Germ-Kill Liquid,45,4234.24,190540.8,February,2024
9934,PM-121115,2024-02-14,North East,Home Care,Bright-White Detergent,6,1925.47,11552.82,February,2024
9935,PM-124884,2024-02-14,South West,Home Care,Bright-White Detergent,23,7150.56,164462.88,February,2024
9936,PM-101551,2024-02-14,South South,Snacks,Kuli-Kuli Bites,34,2170.93,73811.62,February,2024
9937,PM-113436,2024-02-14,South South,Grains & Cereals,Pride Semo,49,6068.69,297365.81,February,2024
9938,PM-123549,2024-02-14,South West,Beverages,Naija Cocoa Mix,35,2857.83,100024.05,February,2024
9939,PM-111328,2024-02-14,South West,Grains & Cereals,Golden Harvest Rice,5,8794.37,43971.85,February,2024
9940,PM-109561,2024-02-14,North Central,Beverages,Zobo Max 50cl,16,11180.37,178885.92,February,2024
9941,PM-109424,2024-02-14,North Central,Home Care,Bright-White Detergent,8,7684.06,61472.48,February,2024
9942,PM-108613,2024-02-14,North West,Grains & Cereals,Easy-Cook Beans,42,7225.41,303467.22,February,2024
9943,PM-105967,2024-02-14,South West,Beverages,Peak-Level Milk,22,5030.93,110680.46,February,2024
9944,PM-124917,2024-02-14,South South,Snacks,Crunchy Plantain Chips,2,2036.55,4073.1,February,2024
9945,PM-129033,2024-02-14,North Central,Snacks,Chin-Chin Delight,6,739.93,4439.58,February,2024
9946,PM-117085,2024-02-14,South West,Grains & Cereals,Easy-Cook Beans,8,5387.07,43096.56,February,2024
9947,PM-123919,2024-02-14,South West,Snacks,Chin-Chin Delight,36,299.78,10792.08,February,2024
9948,PM-110194,2024-02-14,North Central,Personal Care,FreshMint Paste,49,2608.92,127837.08,February,2024
9949,PM-117335,2024-02-14,South East,Home Care,Sparkle Dish Wash,49,7940.54,389086.46,February,2024
9950,PM-119964,2024-02-14,North Central,Snacks,Chin-Chin Delight,45,496.48,22341.6,February,2024
9951,PM-108199,2024-02-14,North Central,Snacks,Kuli-Kuli Bites,42,1714.66,72015.72,February,2024
9952,PM-126245,2024-02-14,South West,Beverages,Zobo Max 50cl,42,3440.76,144511.92,February,2024
9953,PM-104792,2024-02-14,North West,Snacks,Kuli-Kuli Bites,12,1728.04,20736.48,February,2024
9954,PM-118802,2024-02-14,South West,Snacks,Kuli-Kuli Bites,3,1374.2,4122.6,February,2024
9955,PM-110696,2024-02-14,North Central,Beverages,Naija Cocoa Mix,26,6358.72,165326.72,February,2024
9956,PM-113897,2024-02-14,South West,Grains & Cereals,Pride Semo,5,4749.37,23746.85,February,2024
9957,PM-117312,2024-02-15,South West,Personal Care,FreshMint Paste,21,5993.57,125864.97,February,2024
9958,PM-115169,2024-02-15,North Central,Grains & Cereals,Easy-Cook Beans,27,5530.79,149331.33,February,2024
9959,PM-128675,2024-02-15,South South,Home Care,Bright-White Detergent,24,9879.66,237111.84,February,2024
9960,PM-107791,2024-02-15,South West,Snacks,Chin-Chin Delight,37,1415.05,52356.85,February,2024
9961,PM-120678,2024-02-15,North Central,Beverages,Naija Cocoa Mix,26,10885.75,283029.5,February,2024
9962,PM-114226,2024-02-15,South South,Personal Care,Shea Glow Soap,20,5221.78,104435.6,February,2024
9963,PM-111701,2024-02-15,South South,Home Care,Sparkle Dish Wash,8,9615.55,76924.4,February,2024
9964,PM-120153,2024-02-15,North Central,Snacks,Chin-Chin Delight,19,1316.84,25019.96,February,2024
9965,PM-117224,2024-02-15,South West,Personal Care,Shea Glow Soap,47,1119.76,52628.72,February,2024
9966,PM-108939,2024-02-15,South East,Home Care,Germ-Kill Liquid,8,9388.37,75106.96,February,2024
9967,PM-108378,2024-02-15,South West,Personal Care,Shea Glow Soap,8,3780.31,30242.48,February,2024
9968,PM-118672,2024-02-15,South West,Personal Care,Olu Herb Shampoo,26,3654.54,95018.04,February,2024
9969,PM-104957,2024-02-15,North West,Beverages,Zobo Max 50cl,11,10721.23,117933.53,February,2024
9970,PM-109440,2024-02-15,North West,Grains & Cereals,Pride Semo,34,7116.97,241976.98,February,2024
9971,PM-110818,2024-02-16,South West,Beverages,Naija Cocoa Mix,14,8853.19,123944.66,February,2024
9972,PM-113084,2024-02-16,North Central,Home Care,Germ-Kill Liquid,42,4187.94,175893.48,February,2024
9973,PM-126579,2024-02-16,South East,Beverages,Naija Cocoa Mix,14,9171.83,128405.62,February,2024
9974,PM-122300,2024-02-16,South East,Beverages,Zobo Max 50cl,41,7341.76,301012.16,February,2024
9975,PM-113718,2024-02-16,South West,Snacks,Crunchy Plantain Chips,10,467.75,4677.5,February,2024
9976,PM-126461,2024-02-16,North Central,Beverages,Naija Cocoa Mix,14,10481.67,146743.38,February,2024
9977,PM-106666,2024-02-16,North West,Beverages,Zobo Max 50cl,18,10522.42,189403.56,February,2024
9978,PM-113209,2024-02-16,South East,Grains & Cereals,Golden Harvest Rice,3,4167.85,12503.55,February,2024
9979,PM-116320,2024-02-16,South East,Personal Care,FreshMint Paste,36,6460.5,232578.0,February,2024
9980,PM-103807,2024-02-16,South South,Grains & Cereals,Golden Harvest Rice,38,6472.09,245939.42,February,2024
9981,PM-116280,2024-02-16,North East,Grains & Cereals,Golden Harvest Rice,23,7610.74,175047.02,February,2024
9982,PM-127565,2024-02-16,South West,Beverages,Naija Cocoa Mix,36,8379.6,301665.6,February,2024
9983,PM-118324,2024-02-16,South West,Beverages,Naija Cocoa Mix,30,4693.19,140795.7,February,2024
9984,PM-122490,2024-02-16,North East,Personal Care,FreshMint Paste,21,1558.75,32733.75,February,2024
9985,PM-113200,2024-02-16,North West,Beverages,Naija Cocoa Mix,33,12974.25,428150.25,February,2024
9986,PM-124499,2024-02-16,North Central,Grains & Cereals,Golden Harvest Rice,23,9787.79,225119.17,February,2024
9987,PM-122835,2024-02-16,South South,Beverages,Naija Cocoa Mix,13,8341.54,108440.02,February,2024
9988,PM-102767,2024-02-16,North Central,Beverages,Naija Cocoa Mix,26,10961.74,285005.24,February,2024
9989,PM-123376,2024-02-16,North Central,Grains & Cereals,Easy-Cook Beans,13,2888.81,37554.53,February,2024
9990,PM-128538,2024-02-16,South West,Home Care,Bright-White Detergent,49,5090.18,249418.82,February,2024
9991,PM-124914,2024-02-16,South South,Beverages,Naija Cocoa Mix,45,14156.0,637020.0,February,2024
9992,PM-115197,2024-02-16,South South,Beverages,Peak-Level Milk,2,10667.77,21335.54,February,2024
9993,PM-112912,2024-02-16,South West,Home Care,Germ-Kill Liquid,21,8690.52,182500.92,February,2024
9994,PM-103201,2024-02-16,North Central,Snacks,Chin-Chin Delight,17,1743.21,29634.57,February,2024
9995,PM-123571,2024-02-16,North Central,Personal Care,FreshMint Paste,11,5375.06,59125.66,February,2024
9996,PM-125218,2024-02-16,South West,Beverages,Zobo Max 50cl,12,9083.34,109000.08,February,2024
9997,PM-108451,2024-02-16,North West,Snacks,Crunchy Plantain Chips,19,1463.47,27805.93,February,2024
9998,PM-103040,2024-02-16,North Central,Personal Care,Olu Herb Shampoo,39,2203.83,85949.37,February,2024
9999,PM-123226,2024-02-17,South South,Snacks,Crunchy Plantain Chips,8,2112.02,16896.16,February,2024
10000,PM-112718,2024-02-17,North Central,Personal Care,FreshMint Paste,1,3790.97,3790.97,February,2024
10001,PM-116407,2024-02-17,South East,Personal Care,FreshMint Paste,1,2763.36,2763.36,February,2024
10002,PM-127648,2024-02-17,South South,Beverages,Zobo Max 50cl,25,1759.18,43979.5,February,2024
10003,PM-124657,2024-02-17,South South,Personal Care,Shea Glow Soap,13,954.97,12414.61,February,2024
10004,PM-124337,2024-02-17,South West,Snacks,Chin-Chin Delight,35,1162.22,40677.7,February,2024
10005,PM-124506,2024-02-17,South West,Personal Care,Olu Herb Shampoo,39,5593.82,218158.98,February,2024
10006,PM-109359,2024-02-17,South West,Personal Care,Olu Herb Shampoo,35,7072.34,247531.9,February,2024
10007,PM-117175,2024-02-17,North West,Grains & Cereals,Pride Semo,19,9024.29,171461.51,February,2024
10008,PM-121439,2024-02-17,South West,Beverages,Peak-Level Milk,25,13969.94,349248.5,February,2024
10009,PM-125166,2024-02-17,North East,Snacks,Crunchy Plantain Chips,46,876.61,40324.06,February,2024
10010,PM-110747,2024-02-17,South West,Home Care,Sparkle Dish Wash,33,9418.83,310821.39,February,2024
10011,PM-108634,2024-02-17,South South,Personal Care,FreshMint Paste,35,1320.42,46214.7,February,2024
10012,PM-121761,2024-02-17,South West,Beverages,Zobo Max 50cl,46,13841.5,636709.0,February,2024
10013,PM-106936,2024-02-17,South East,Grains & Cereals,Pride Semo,46,4631.09,213030.14,February,2024
10014,PM-100442,2024-02-17,South West,Home Care,Sparkle Dish Wash,35,2450.09,85753.15,February,2024
10015,PM-105694,2024-02-17,South South,Personal Care,Shea Glow Soap,22,7618.52,167607.44,February,2024
10016,PM-103600,2024-02-17,North Central,Snacks,Crunchy Plantain Chips,7,2499.22,17494.54,February,2024
10017,PM-109704,2024-02-17,South West,Beverages,Naija Cocoa Mix,33,4959.88,163676.04,February,2024
10018,PM-123467,2024-02-17,North Central,Personal Care,Shea Glow Soap,28,3107.92,87021.76,February,2024
10019,PM-107777,2024-02-17,South East,Snacks,Crunchy Plantain Chips,31,452.45,14025.95,February,2024
10020,PM-102229,2024-02-17,South West,Beverages,Peak-Level Milk,47,2289.65,107613.55,February,2024
10021,PM-111005,2024-02-17,South West,Home Care,Germ-Kill Liquid,2,2938.35,5876.7,February,2024
10022,PM-102374,2024-02-18,South East,Grains & Cereals,Easy-Cook Beans,30,11260.05,337801.5,February,2024
10023,PM-116244,2024-02-18,South West,Personal Care,FreshMint Paste,28,5947.0,166516.0,February,2024
10024,PM-102998,2024-02-18,South West,Personal Care,FreshMint Paste,23,7389.29,169953.67,February,2024
10025,PM-111168,2024-02-18,South South,Snacks,Crunchy Plantain Chips,32,236.44,7566.08,February,2024
10026,PM-122031,2024-02-18,South West,Snacks,Kuli-Kuli Bites,9,1721.54,15493.86,February,2024
10027,PM-125503,2024-02-18,South South,Beverages,Zobo Max 50cl,43,2427.31,104374.33,February,2024
10028,PM-112125,2024-02-18,South West,Personal Care,Shea Glow Soap,46,4721.13,217171.98,February,2024
10029,PM-116308,2024-02-18,South West,Grains & Cereals,Pride Semo,26,7425.73,193068.98,February,2024
10030,PM-102188,2024-02-18,North Central,Personal Care,Olu Herb Shampoo,17,7752.78,131797.26,February,2024
10031,PM-120136,2024-02-18,South East,Snacks,Kuli-Kuli Bites,38,1417.94,53881.72,February,2024
10032,PM-114499,2024-02-18,North West,Beverages,Peak-Level Milk,12,13919.29,167031.48,February,2024
10033,PM-106228,2024-02-18,South South,Home Care,Germ-Kill Liquid,49,6144.29,301070.21,February,2024
10034,PM-119666,2024-02-18,North Central,Snacks,Crunchy Plantain Chips,13,441.03,5733.39,February,2024
10035,PM-128589,2024-02-18,North West,Home Care,Bright-White Detergent,40,3513.16,140526.4,February,2024
10036,PM-101244,2024-02-18,North Central,Snacks,Chin-Chin Delight,35,2073.06,72557.1,February,2024
10037,PM-103770,2024-02-18,South West,Personal Care,FreshMint Paste,33,1282.16,42311.28,February,2024
10038,PM-103614,2024-02-18,South West,Beverages,Peak-Level Milk,46,13724.88,631344.48,February,2024
10039,PM-123113,2024-02-18,North West,Beverages,Naija Cocoa Mix,23,9881.44,227273.12,February,2024
10040,PM-111453,2024-02-18,South West,Grains & Cereals,Golden Harvest Rice,46,6700.2,308209.2,February,2024
10041,PM-122902,2024-02-18,North West,Personal Care,Shea Glow Soap,46,2007.23,92332.58,February,2024
10042,PM-101392,2024-02-18,South East,Personal Care,Shea Glow Soap,26,2392.05,62193.3,February,2024
10043,PM-105468,2024-02-19,South West,Home Care,Sparkle Dish Wash,6,2899.76,17398.56,February,2024
10044,PM-116657,2024-02-19,South South,Grains & Cereals,Easy-Cook Beans,36,6692.11,240915.96,February,2024
10045,PM-107859,2024-02-19,South South,Home Care,Germ-Kill Liquid,23,9282.39,213494.97,February,2024
10046,PM-114975,2024-02-19,South West,Snacks,Crunchy Plantain Chips,9,2165.05,19485.45,February,2024
10047,PM-127129,2024-02-19,North West,Grains & Cereals,Golden Harvest Rice,22,3785.37,83278.14,February,2024
10048,PM-109074,2024-02-19,South West,Snacks,Crunchy Plantain Chips,49,2278.01,111622.49,February,2024
10049,PM-119829,2024-02-19,South West,Beverages,Naija Cocoa Mix,36,8553.01,307908.36,February,2024
10050,PM-129597,2024-02-19,South West,Personal Care,FreshMint Paste,44,7487.92,329468.48,February,2024
10051,PM-113706,2024-02-19,South West,Home Care,Bright-White Detergent,1,7497.8,7497.8,February,2024
10052,PM-109813,2024-02-19,South South,Grains & Cereals,Easy-Cook Beans,7,7345.91,51421.37,February,2024
10053,PM-123867,2024-02-19,North Central,Beverages,Peak-Level Milk,3,6839.15,20517.45,February,2024
10054,PM-123515,2024-02-19,South East,Grains & Cereals,Easy-Cook Beans,19,9023.75,171451.25,February,2024
10055,PM-112478,2024-02-19,South East,Beverages,Zobo Max 50cl,23,13442.52,309177.96,February,2024
10056,PM-104509,2024-02-19,South West,Snacks,Crunchy Plantain Chips,14,1232.43,17254.02,February,2024
10057,PM-107533,2024-02-19,South South,Home Care,Bright-White Detergent,13,9013.22,117171.86,February,2024
10058,PM-107254,2024-02-19,South West,Snacks,Crunchy Plantain Chips,48,1578.74,75779.52,February,2024
10059,PM-128624,2024-02-19,South West,Grains & Cereals,Easy-Cook Beans,16,2222.59,35561.44,February,2024
